"Time","Name","Lon","Lat","Description"
"Thu, 03 Sep 15 21:41:25 +0000","Casa Maya","-74.46948642990877","40.68991562758405","@"
"Sun, 30 Aug 15 16:18:03 +0000","Morristown Bagels And Deli","-74.47566821216118","40.797201765615256","@"
"Fri, 28 Aug 15 17:09:46 +0000","The Committed Pig","-74.48180971216064","40.7969445997993","@"
"Wed, 26 Aug 15 21:37:21 +0000","Jockey Hollow Bar &amp; Kitchen","-74.47731092702732","40.79409595304409","@"
"Wed, 26 Aug 15 13:01:14 +0000","Smartworld Denville","-74.47852435115065","40.8925435186472","@"
"Sat, 22 Aug 15 01:55:55 +0000","Cavallo Point Lodge","-122.47868017184526","37.83728292849707","@"
"Fri, 21 Aug 15 00:55:18 +0000","Osha Thai Noodle Cafe","-122.41350220365685","37.78916498358846","@"
"Thu, 20 Aug 15 03:24:52 +0000","Sanraku","-122.41204756730266","37.788751544023796","@"
"Tue, 18 Aug 15 23:23:07 +0000","Caf de la Presse","-122.40604628809795","37.79002885197718","@"
"Tue, 18 Aug 15 03:53:04 +0000","Elliott Bay Brewhouse and Pub","-122.33479732212086","47.4393557077907","@"
"Mon, 17 Aug 15 17:52:01 +0000","Oak Table Cafe","-123.10757028694688","48.07899750552671","@"
"Sun, 16 Aug 15 16:06:07 +0000","Hurricane Coffee","-123.10253841777524","48.07975410393026","@"
"Wed, 12 Aug 15 21:56:07 +0000","Lake Crescent","-123.79915014864481","48.05737039294192","@"
"Tue, 11 Aug 15 19:44:19 +0000","Starbucks Reserve Roastery &amp; Tasting Room","-122.3281574767149","47.61410221307024","@"
"Tue, 11 Aug 15 03:18:33 +0000","Poppy","-122.32069438621656","47.62472771864087","@"
"Mon, 10 Aug 15 01:47:16 +0000","Big Time Brewery &amp; Alehouse","-122.3135809407579","47.65782316623987","@"
"Mon, 10 Aug 15 00:43:38 +0000","UW: Waterfront Activities Center","-122.29968957375822","47.648375541872845","@"
"Fri, 07 Aug 15 03:43:11 +0000","Harborview Park","-122.32592355011883","47.60398108667414","@"
"Fri, 07 Aug 15 00:13:09 +0000","Anthony's Pier 66 &amp; Bell Street Diner","-122.34841760151876","47.610781992031505","@"
"Wed, 29 Jul 15 17:55:25 +0000","Tiff's Treats","-96.80491342062753","32.783537013721016","@"
"Wed, 29 Jul 15 16:54:36 +0000","CBD Provisions","-96.79964523647239","32.77852982689976","@"
"Wed, 29 Jul 15 15:20:57 +0000","Weekend","-96.80076998669773","32.77789829579001","@"
"Tue, 28 Jul 15 21:35:25 +0000","Jockey Hollow Bar &amp; Kitchen","-74.46347043158173","40.782579574363055","@"
"Sat, 18 Jul 15 17:32:42 +0000","Chips Family Restaurant","-72.65537376672928","41.68530153904832","@"
"Sat, 18 Jul 15 02:31:37 +0000","Wong Dynasty","-71.86282218059901","42.34295271918","@"
"Thu, 16 Jul 15 16:45:11 +0000","Cafe Carriage House","-74.64155570453494","40.64874782010968","@"
"Thu, 16 Jul 15 00:54:56 +0000","H2Ocean Restaurant &amp; Raw Bar","-74.44772254137717","40.82640173547533","@"
"Tue, 14 Jul 15 18:44:37 +0000","Tuthilltown Spirits","-74.1753763084571","41.686592821784124","@"
"Mon, 13 Jul 15 22:03:10 +0000","Cold Spring Lodge","-74.4601045884093","42.07257492189587","@"
"Sun, 12 Jul 15 00:58:27 +0000","MetLife Stadium","-74.07390946207828","40.812547523915576","@"
"Sat, 11 Jul 15 16:00:00 +0000","C'est Cheese","-74.47928559880195","40.79496111083229","@"
"Fri, 10 Jul 15 16:12:49 +0000","Cafe Carriage House","-74.64160716921823","40.648289883292854","@"
"Tue, 07 Jul 15 22:24:15 +0000","Yankee Bar &amp; Grill","-73.92614544183913","40.82728204608008","@"
"Mon, 06 Jul 15 19:00:19 +0000","Kaffe 1668","-74.01151002328518","40.71489722036196","@"
"Sun, 05 Jul 15 18:04:00 +0000","Riverside Coffee &amp; Tea","-74.91174580464677","40.63594459205397","@"
"Wed, 01 Jul 15 00:21:13 +0000","Rita's of Morristown","-74.4771163204925","40.796792376752585","@"
"Sun, 28 Jun 15 23:06:17 +0000","Mamoun's Falafel Restaurant","-72.93454209258101","41.31021272848325","@"
"Sun, 28 Jun 15 00:37:38 +0000","Charcoal Guido's","-71.23713377192028","42.36799216287698","@"
"Fri, 26 Jun 15 16:27:06 +0000","Rattlesnake Cantina","-74.48160938702809","40.87479240250138","@"
"Fri, 26 Jun 15 00:59:58 +0000","End of Elm","-74.47318980146613","40.796378392294194","@"
"Wed, 24 Jun 15 16:55:07 +0000","South Street Creamery","-74.47681296281753","40.792965281102","@"
"Mon, 22 Jun 15 20:39:25 +0000","Tribeca Tap House","-74.01038531470277","40.71938218896904","@"
"Fri, 19 Jun 15 01:11:34 +0000","Millies Old World Meatballs And Pizza","-74.47913106007175","40.79472743414286","@"
"Thu, 18 Jun 15 15:49:53 +0000","Cafe Carriage House","-74.64128694427052","40.6487113350907","@"
"Sun, 14 Jun 15 23:30:46 +0000","Strawberry Fields Frozen Yogurt - Morristown","-74.47867316674021","40.79443760016583","@"
"Sun, 14 Jun 15 23:29:52 +0000","south+pine american eatery","-74.4787761928438","40.794442095914064","@"
"Mon, 08 Jun 15 21:14:14 +0000","The Perfect Pint","-73.98486527831999","40.75832148715366","@"
"Mon, 08 Jun 15 17:13:58 +0000","AT&amp;T","-73.98249501939839","40.7634888628003","@"
"Sun, 07 Jun 15 15:33:03 +0000","The Office Tavern Grill","-74.48107136982748","40.79606101231946","@"
"Sat, 06 Jun 15 18:26:29 +0000","Green Village Deli","-74.45323532142906","40.739172092670785","@"
"Sat, 06 Jun 15 17:34:05 +0000","Starbucks","-74.4308110307988","40.74646434096904","@"
"Sat, 06 Jun 15 15:57:52 +0000","The Gravity Vault","-74.38096022293037","40.73152494637111","@"
"Sat, 30 May 15 22:04:11 +0000","Montammy Golf Club","-73.93891264016284","40.924285745883616","@"
"Wed, 27 May 15 16:57:07 +0000","Red Oak Grille","-74.61666213954095","40.65702119056429","@"
"Sun, 24 May 15 18:34:17 +0000","Great Wolf Lodge","-75.32183856736677","41.05962427211615","@"
"Mon, 18 May 15 19:28:55 +0000","Jungle Juice","-74.47420292044964","40.79667211286628","@"
"Fri, 15 May 15 16:36:23 +0000","M&amp;M Perrotti's Butcher Shop and Prepared Foods","-74.6358716208808","40.68412686408317","@"
"Sun, 10 May 15 18:09:45 +0000","Tree Top Adventure","-74.27864995793213","40.770088148790336","@"
"Tue, 05 May 15 15:05:08 +0000","AT&amp;T","-74.63503671945003","40.67028101978024","@"
"Sat, 25 Apr 15 13:21:06 +0000","Madrona Tree","-71.15048842050922","42.41417308530483","@"
"Thu, 02 Apr 15 20:08:41 +0000","University of South Florida Health Sciences","-82.42448163566495","28.063264363210372","@"
"Wed, 18 Mar 15 23:24:22 +0000","Jrg's Cafe Vienna","-96.6995788141098","33.01961957220129","@"
"Wed, 18 Mar 15 00:48:36 +0000","Stampede 66 By Stephan Pyles","-96.80426991545202","32.7887278045458","@"
"Fri, 13 Mar 15 17:39:10 +0000","Dolce Basking Ridge","-74.54230886186308","40.72362210364002","@"
"Mon, 09 Mar 15 21:00:44 +0000","Church Publick","-74.00749317653569","40.71548679674544","@"
"Sun, 22 Feb 15 14:34:39 +0000","Camelback Mountain Resort","-75.35542550741239","41.05239660021807","@"
"Thu, 19 Feb 15 23:44:41 +0000","JBJ Soul Kitchen","-74.07539518593154","40.34865628789122","@"
"Wed, 18 Feb 15 23:05:28 +0000","HOPS","-74.48289718746616","40.797050495871744","@"
"Wed, 18 Feb 15 00:05:16 +0000","Laku Sushi","-74.47405410107747","40.79797938895328","@"
"Mon, 16 Feb 15 23:06:22 +0000","Sushi Lounge","-74.48290863453883","40.79728382333212","@"
"Sat, 14 Feb 15 00:23:59 +0000","Shawnee Mountain Ski Area","-75.07953397850872","41.03856651542056","@"
"Sat, 07 Feb 15 21:55:00 +0000","Barley Creek Brewing Company","-75.32880822168465","41.05242323567556","@"
"Fri, 06 Feb 15 18:18:17 +0000","Tribeca's Kitchen","-74.00705705666762","40.71606226874031","@"
"Tue, 03 Feb 15 23:12:32 +0000","Bistro 73","-74.57205286659698","40.71683331954176","@"
"Tue, 03 Feb 15 01:05:51 +0000","Laku Sushi","-74.45732829186895","40.7955590322989","@"
"Sat, 31 Jan 15 01:36:00 +0000","The Keg Room","-73.98664438807512","40.75103851054262","@"
"Fri, 30 Jan 15 18:30:31 +0000","AT&amp;T","-74.00588067574924","40.716629380350064","@"
"Fri, 30 Jan 15 14:23:47 +0000","Sun In Bloom","-74.00781452738109","40.715677167659535","@"
"Thu, 29 Jan 15 00:23:05 +0000","Morristown &amp; Morris Township Library","-74.47856441689869","40.79377082329208","@"
"Sun, 25 Jan 15 21:13:36 +0000","Starbucks","-75.19506574524387","40.98508142641017","@"
"Sun, 18 Jan 15 01:13:58 +0000","Big Boulder Ski Area","-75.60258526232617","41.0501167317192","@"
"Sat, 10 Jan 15 21:42:15 +0000","Big Boulder Ski Area","-75.60303426997025","41.04986031991712","@"
"Sat, 10 Jan 15 14:26:10 +0000","Jack Frost Ski Area","-75.65317238411987","41.10745581809532","@"
"Fri, 02 Jan 15 17:40:36 +0000","Starbucks","-75.19529370332512","40.98505820488264","@"
"Wed, 31 Dec 14 01:32:47 +0000","Van Gilder's Jubilee Restaurant","-75.45543066631802","41.10814819783624","@"
"Sat, 27 Dec 14 20:30:23 +0000","Callies Pretzel Factory","-75.2899700056441","41.14410497794769","@"
"Sat, 27 Dec 14 18:38:48 +0000","Inn at Pocono Manor","-75.35840293878353","41.100483553589456","@"
"Wed, 24 Dec 14 20:47:16 +0000","Presbyterian Church in Morristown","-74.47976638509371","40.797475084027695","@"
"Mon, 22 Dec 14 17:38:51 +0000","3 West","-74.5760686883405","40.652466552771024","@"
"Sun, 14 Dec 14 14:57:15 +0000","RBIs","-74.61249284330384","40.85787012108416","@"
"Sat, 13 Dec 14 19:10:25 +0000","The Artist Baker","-74.48178109429854","40.799103680488884","@"
"Thu, 11 Dec 14 22:38:13 +0000","The Office Tavern Grill","-74.48097979226758","40.796096717294965","@"
"Thu, 11 Dec 14 18:08:20 +0000","Delicious Heights","-74.64571285736486","40.68061816901587","@"
"Tue, 02 Dec 14 20:52:53 +0000","AT&amp;T","-74.63560285168661","40.670164272512636","@"
"Mon, 01 Dec 14 22:45:32 +0000","Bravest on 38th","-73.97409844331787","40.747255005730906","@"
"Wed, 26 Nov 14 21:01:06 +0000","SmartWorld Coffee","-74.47338441234498","40.79412137124529","@"
"Sat, 22 Nov 14 18:42:40 +0000","Starbucks","-73.98210475604584","40.77253946475892","@"
"Sat, 22 Nov 14 18:40:30 +0000","Bar Boulud","-73.98272458570611","40.77145553422892","@"
"Sat, 22 Nov 14 04:20:50 +0000","Krispy Kreme Doughnuts","-73.99428863329734","40.7503766053411","@"
"Sat, 22 Nov 14 02:11:29 +0000","Providence","-73.98332719595884","40.76728720391297","@"
"Fri, 21 Nov 14 23:43:49 +0000","Carnegie Hall (Stern Auditorium/Perelman Stage)","-73.97963689590723","40.76539827162657","@"
"Fri, 21 Nov 14 01:07:33 +0000","Amc Headquarters 10","-74.48095689787014","40.800984432464055","@"
"Tue, 18 Nov 14 18:00:29 +0000","Delicious Heights","-74.64547841264668","40.68073639667167","@"
"Sun, 16 Nov 14 00:27:53 +0000","Cottage II","-74.47749980963455","40.793272095232346","@"
"Sat, 15 Nov 14 03:11:07 +0000","William G. Mennen Sports Arena","-74.47403120577826","40.81551867570981","@"
"Thu, 13 Nov 14 17:31:06 +0000","Tonic Times Square","-73.98339606558166","40.759979763268","@"
"Mon, 10 Nov 14 22:20:58 +0000","Church Publick","-74.00749891494839","40.715386225025895","@"
"Mon, 10 Nov 14 19:28:52 +0000","Nish Nsh","-74.00760794475676","40.715551338050126","@"
"Sat, 08 Nov 14 21:13:23 +0000","Casa Maya","-74.47040226320206","40.69008497307337","@"
"Sat, 08 Nov 14 20:00:10 +0000","The Raptor Trust","-74.50382691220081","40.69639339155773","@"
"Fri, 07 Nov 14 20:55:04 +0000","Starbucks","-74.58111979605664","41.108898763252945","@"
"Fri, 07 Nov 14 18:21:25 +0000","Mountain Creek","-74.49001139925407","41.17538513817887","@"
"Tue, 04 Nov 14 21:10:45 +0000","Egyptian Art @ The Metropolitan Museum of Art","-73.9628947857524","40.78047219820393","@"
"Sun, 02 Nov 14 01:55:46 +0000","Bow Tie Cinemas Parsippany Cinema 12","-74.4267575243348","40.870481993500164","@"
"Sun, 02 Nov 14 00:07:38 +0000","Macho Nacho","-74.47671565930149","40.797852630286876","@"
"Sat, 01 Nov 14 00:46:17 +0000","Macho Nacho","-74.4765553945695","40.79798511005294","@"
"Mon, 20 Oct 14 21:35:40 +0000","Church Publick","-74.00733823932802","40.71535862897431","@"
"Mon, 20 Oct 14 19:17:31 +0000","Laughing Man Coffee &amp; Tea","-74.00999510813811","40.71739101820048","@"
"Mon, 20 Oct 14 18:35:42 +0000","AT&amp;T","-74.00607004487341","40.71646310780293","@"
"Sat, 18 Oct 14 17:09:55 +0000","South Street Creamery","-74.47669276434873","40.79291013953608","@"
"Fri, 17 Oct 14 23:33:51 +0000","Milano Gourmet Pizza","-74.47913106007175","40.79474191929639","@"
"Fri, 17 Oct 14 23:33:41 +0000","SmartWorld Coffee","-74.47913678373085","40.79474753391075","@"
"Fri, 17 Oct 14 22:01:12 +0000","SmartWorld Coffee","-74.47906237614805","40.79482422372038","@"
"Thu, 16 Oct 14 23:00:13 +0000","Gallow Green (Rooftop Garden Bar at the McKittrick Hotel)","-74.00405583640199","40.75079669255793","@"
"Wed, 15 Oct 14 21:37:48 +0000","Inakaya","-73.98952536310055","40.756088416279816","@"
"Wed, 15 Oct 14 16:26:02 +0000","Jacob K. Javits Convention Center","-74.00200143669329","40.756907670913485","@"
"Sat, 11 Oct 14 15:21:45 +0000","Urban Table","-74.47411133931243","40.7964132923168","@"
"Sat, 11 Oct 14 00:54:36 +0000","William G. Mennen Sports Arena","-74.4741800251698","40.81550534139837","@"
"Wed, 08 Oct 14 16:05:29 +0000","Bistro at Red Bank","-74.06598157983898","40.35180560688472","@"
"Tue, 07 Oct 14 17:10:51 +0000","AT&amp;T","-74.63819903007885","40.669640619866385","@"
"Sat, 04 Oct 14 22:34:18 +0000","Minado Restaurant","-74.49173410548124","40.860683798015664","@"
"Tue, 30 Sep 14 22:26:51 +0000","Frelinghuysen Middle School","-74.50049045685878","40.82224548435161","@"
"Fri, 26 Sep 14 23:16:12 +0000","Somerset Patriots Baseball @ TD Bank Ballpark","-74.55292208958963","40.56109565061033","@"
"Fri, 26 Sep 14 16:30:38 +0000","Tasty Dumpling","-73.99989536718107","40.71477681660585","@"
"Fri, 26 Sep 14 13:11:03 +0000","Grandaisy Bakery","-74.00564539869748","40.720052586337545","@"
"Wed, 24 Sep 14 23:23:02 +0000","Tito's Burritos","-74.48279988731828","40.7974571894104","@"
"Tue, 23 Sep 14 21:58:41 +0000","Trap Rock Restaurant &amp; Brewery","-74.43501329698483","40.68915968271031","@"
"Sun, 21 Sep 14 13:50:04 +0000","SmartWorld Coffee","-74.47899941586108","40.79460795458263","@"
"Thu, 18 Sep 14 15:57:26 +0000","twofiftytwo","-74.64553559431492","40.679611509140685","@"
"Tue, 16 Sep 14 00:00:31 +0000","Tito's Burritos","-74.48282278147556","40.79734445632052","@"
"Mon, 15 Sep 14 14:08:01 +0000","AT&amp;T","-74.6356085701845","40.669990770570394","@"
"Mon, 08 Sep 14 12:46:07 +0000","AT&amp;T","-74.63535695609669","40.6734807950597","@"
"Fri, 29 Aug 14 21:11:29 +0000","High Line","-74.00488218090393","40.747454300526144","@"
"Fri, 29 Aug 14 19:47:20 +0000","Delaney Barbecue: SmokeLine","-74.0076882824705","40.742809515624735","@"
"Fri, 29 Aug 14 16:05:09 +0000","AT&amp;T","-74.00350493808506","40.718083725087276","@"
"Wed, 27 Aug 14 23:23:11 +0000","Somerset Patriots Baseball @ TD Bank Ballpark","-74.55381460100915","40.560795629947734","@"
"Mon, 25 Aug 14 22:54:48 +0000","Gabel's Ice Cream","-75.30451555488166","41.037231695700804","@"
"Mon, 25 Aug 14 22:23:31 +0000","Camelbeach Mountain Waterpark","-75.3557898616003","41.05218350584271","@"
"Sat, 23 Aug 14 00:26:39 +0000","Cask And KETTLE Homebrew","-74.41290161957852","40.90728626469927","@"
"Fri, 22 Aug 14 19:41:08 +0000","AT&amp;T","-74.00569130643763","40.71636598404259","@"
"Fri, 22 Aug 14 13:54:09 +0000","National September 11 Memorial &amp; Museum","-74.01219287883822","40.71223712430897","@"
"Wed, 20 Aug 14 22:52:53 +0000","SmartWorld Coffee","-74.47894790288225","40.79461536360575","@"
"Tue, 19 Aug 14 22:39:27 +0000","Two Hands","-73.99613652072439","40.71945761334027","@"
"Tue, 19 Aug 14 12:44:50 +0000","AT&amp;T","-74.00608152178401","40.71656128906185","@"
"Tue, 19 Aug 14 00:18:40 +0000","Pete's Tavern","-74.4757140023305","40.79692319690873","@"
"Mon, 18 Aug 14 12:45:43 +0000","AT&amp;T","-74.63559141469025","40.67046770547865","@"
"Sat, 16 Aug 14 18:28:25 +0000","Rebounderz","-74.39477852817568","40.53160095651037","@"
"Sat, 16 Aug 14 01:58:51 +0000","Nuchas Artisan Empanadas","-73.98865877954262","40.74849710668262","@"
"Fri, 15 Aug 14 23:02:54 +0000","Fast Forward Labs","-73.99302609127328","40.72024743123942","@"
"Fri, 15 Aug 14 14:42:52 +0000","Everyman Espresso","-74.00465264112245","40.72141802578638","@"
"Fri, 15 Aug 14 12:53:50 +0000","AT&amp;T","-74.0057486910973","40.71628721707121","@"
"Fri, 15 Aug 14 12:46:39 +0000","Pecan Cafe","-74.00679882732965","40.719009174057334","@"
"Tue, 12 Aug 14 23:13:14 +0000","Woodrow's","-74.00927781458121","40.713909884268","@"
"Sat, 09 Aug 14 23:33:15 +0000","WaterFire Providence - Waterplace Park","-71.41385570802741","41.82665918510352","@"
"Sat, 09 Aug 14 21:23:22 +0000","Providence Coal Fired Pizza","-71.41488776756634","41.8214265485109","@"
"Fri, 08 Aug 14 01:01:00 +0000","Arnold's Lobster &amp; Clam Bar","-69.98266727147279","41.84377731981052","@"
"Thu, 07 Aug 14 20:27:47 +0000","Mac's Shack","-70.02975468251115","41.93465313242013","@"
"Thu, 07 Aug 14 14:58:42 +0000","Hole In One Donut Shop","-69.98715691179306","41.855447852808794","@"
"Fri, 01 Aug 14 13:44:39 +0000","AT&amp;T","-73.98232858365381","40.763050413049946","@"
"Thu, 31 Jul 14 22:26:43 +0000","Friend of a Farmer","-73.98676490781723","40.73685997809501","@"
"Thu, 31 Jul 14 14:20:47 +0000","Pie Face","-73.98255241100104","40.76319795434858","@"
"Thu, 31 Jul 14 13:29:35 +0000","Midtown Manhattan","-73.98478493103883","40.762945706503515","@"
"Tue, 29 Jul 14 20:25:24 +0000","Kaya's Kitchen","-74.02497732019319","40.178989879438525","@"
"Tue, 29 Jul 14 17:40:21 +0000","Coffee Talk","-74.76087755673358","39.05369171427755","@"
"Tue, 29 Jul 14 01:32:37 +0000","M'Ocean","-74.92091430599868","38.930264717335795","@"
"Mon, 28 Jul 14 17:09:46 +0000","Bella Vida","-74.93028208731675","38.93860065985869","@"
"Mon, 28 Jul 14 01:13:41 +0000","Mad Batter","-74.92248420326212","38.93116430720907","@"
"Mon, 28 Jul 14 00:21:07 +0000","The Dormer House","-74.91718645312439","38.933975465557225","@"
"Fri, 25 Jul 14 01:31:47 +0000","Guerriero's","-74.47661263199055","40.79264804785954","@"
"Thu, 24 Jul 14 16:11:03 +0000","Mountain Creek Waterpark","-74.50323745730495","41.1920083776353","@"
"Mon, 21 Jul 14 23:17:56 +0000","Apple Store, Short Hills","-74.37030800293513","40.73708228024054","@"
"Fri, 18 Jul 14 12:20:45 +0000","Birch Coffee","-73.98638039218521","40.743430792012944","@"
"Thu, 17 Jul 14 00:11:57 +0000","Havana Koi","-74.47853579850816","40.794476670723064","@"
"Sun, 13 Jul 14 19:19:09 +0000","Streeter Pool","-74.50471967505925","40.810893446844446","@"
"Sat, 12 Jul 14 21:30:29 +0000","Sona Thirteen","-74.48067644125952","40.795876404685295","@"
"Sat, 12 Jul 14 13:18:09 +0000","SmartWorld Coffee","-74.4790337578386","40.79469958301687","@"
"Fri, 11 Jul 14 12:42:27 +0000","Birdbath Neighborhood Green Bakery","-74.00643730567083","40.71640411577202","@"
"Wed, 09 Jul 14 17:41:58 +0000","AT&amp;T","-74.63113664650788","40.676988108926594","@"
"Tue, 08 Jul 14 19:41:59 +0000","Jasmin Mediterranean Bistro","-78.77915133778623","35.894044581610125","@"
"Tue, 08 Jul 14 13:45:42 +0000","Institute For Advanced Analytics","-78.67788038128243","35.77278322232395","@"
"Sat, 05 Jul 14 16:27:39 +0000","Cafe Bruges","-77.19710488517077","40.19963937560276","@"
"Sat, 05 Jul 14 12:27:34 +0000","Brooks Robinson Plaza @ Sovereign Bank Stadium","-76.72907810201067","39.96712318683996","@"
"Fri, 04 Jul 14 17:49:34 +0000","Dietrich's Meats","-75.80028174428497","40.57846256033668","@"
"Thu, 03 Jul 14 02:22:23 +0000","The Office Tavern Grill","-74.47107768720342","40.78927037025962","@"
"Sun, 29 Jun 14 23:05:54 +0000","Georgie's Diner","-72.95725916499347","41.27324542159322","@"
"Sun, 29 Jun 14 17:38:34 +0000","Wheaton College","-71.18237568132861","41.96832636326658","@"
"Sun, 29 Jun 14 16:15:19 +0000","White Electric Coffee","-71.41990886906288","41.81842238517549","@"
"Sat, 28 Jun 14 22:06:34 +0000","Kitchen ZINC","-72.92800743273565","41.306256341726886","@"
"Sat, 28 Jun 14 17:10:42 +0000","Starbucks","-74.48151208616703","40.79662851264575","@"
